,count_unique,count_null,count_missing_passive,count_missing_confirmed,ppn_null,data_type
FRONTAL_UCBERKELEYAV45_10_17_16,1904,0,0,0,0.0,object
CINGULATE_UCBERKELEYAV45_10_17_16,1896,0,0,0,0.0,object
PARIETAL_UCBERKELEYAV45_10_17_16,1900,0,0,0,0.0,object
TEMPORAL_UCBERKELEYAV45_10_17_16,1866,0,0,0,0.0,object
SUMMARYSUVR_WHOLECEREBNORM_UCBERKELEYAV45_10_17_16,1805,0,0,0,0.0,object
SUMMARYSUVR_WHOLECEREBNORM_1.11CUTOFF_UCBERKELEYAV45_10_17_16,3,0,0,0,0.0,object
SUMMARYSUVR_COMPOSITE_REFNORM_UCBERKELEYAV45_10_17_16,1635,0,0,0,0.0,object
SUMMARYSUVR_COMPOSITE_REFNORM_0.79CUTOFF_UCBERKELEYAV45_10_17_16,3,0,0,0,0.0,object
BRAINSTEM_UCBERKELEYAV45_10_17_16,1867,0,0,0,0.0,object
BRAINSTEM_SIZE_UCBERKELEYAV45_10_17_16,1416,0,0,0,0.0,object
VENTRICLE_3RD_UCBERKELEYAV45_10_17_16,1783,0,0,0,0.0,object
VENTRICLE_3RD_SIZE_UCBERKELEYAV45_10_17_16,874,0,0,0,0.0,object
VENTRICLE_4TH_UCBERKELEYAV45_10_17_16,1747,0,0,0,0.0,object
VENTRICLE_4TH_SIZE_UCBERKELEYAV45_10_17_16,856,0,0,0,0.0,object
VENTRICLE_5TH_UCBERKELEYAV45_10_17_16,670,1416,0,0,0.11113727336943725,object
VENTRICLE_5TH_SIZE_UCBERKELEYAV45_10_17_16,41,1416,0,0,0.11113727336943725,object
CC_ANTERIOR_UCBERKELEYAV45_10_17_16,1914,0,0,0,0.0,object
CC_ANTERIOR_SIZE_UCBERKELEYAV45_10_17_16,501,0,0,0,0.0,object
CC_CENTRAL_UCBERKELEYAV45_10_17_16,1905,0,0,0,0.0,object
CC_CENTRAL_SIZE_UCBERKELEYAV45_10_17_16,297,0,0,0,0.0,object
CC_MID_ANTERIOR_UCBERKELEYAV45_10_17_16,1905,0,0,0,0.0,object
CC_MID_ANTERIOR_SIZE_UCBERKELEYAV45_10_17_16,324,0,0,0,0.0,object
CC_MID_POSTERIOR_UCBERKELEYAV45_10_17_16,1909,0,0,0,0.0,object
CC_MID_POSTERIOR_SIZE_UCBERKELEYAV45_10_17_16,328,0,0,0,0.0,object
CC_POSTERIOR_UCBERKELEYAV45_10_17_16,1937,0,0,0,0.0,object
CC_POSTERIOR_SIZE_UCBERKELEYAV45_10_17_16,506,0,0,0,0.0,object
CSF_UCBERKELEYAV45_10_17_16,1763,0,0,0,0.0,object
CSF_SIZE_UCBERKELEYAV45_10_17_16,752,0,0,0,0.0,object
CTX_LH_BANKSSTS_UCBERKELEYAV45_10_17_16,1914,0,0,0,0.0,object
CTX_LH_BANKSSTS_SIZE_UCBERKELEYAV45_10_17_16,799,0,0,0,0.0,object
CTX_LH_CAUDALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16,1886,0,0,0,0.0,object
CTX_LH_CAUDALANTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,777,0,0,0,0.0,object
CTX_LH_CAUDALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16,1903,0,0,0,0.0,object
CTX_LH_CAUDALMIDDLEFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,948,0,0,0,0.0,object
CTX_LH_CUNEUS_UCBERKELEYAV45_10_17_16,1815,0,0,0,0.0,object
CTX_LH_CUNEUS_SIZE_UCBERKELEYAV45_10_17_16,793,0,0,0,0.0,object
CTX_LH_ENTORHINAL_UCBERKELEYAV45_10_17_16,1746,0,0,0,0.0,object
CTX_LH_ENTORHINAL_SIZE_UCBERKELEYAV45_10_17_16,802,0,0,0,0.0,object
CTX_LH_FRONTALPOLE_UCBERKELEYAV45_10_17_16,1899,0,0,0,0.0,object
CTX_LH_FRONTALPOLE_SIZE_UCBERKELEYAV45_10_17_16,473,0,0,0,0.0,object
CTX_LH_FUSIFORM_UCBERKELEYAV45_10_17_16,1854,0,0,0,0.0,object
CTX_LH_FUSIFORM_SIZE_UCBERKELEYAV45_10_17_16,977,0,0,0,0.0,object
CTX_LH_INFERIORPARIETAL_UCBERKELEYAV45_10_17_16,1903,0,0,0,0.0,object
CTX_LH_INFERIORPARIETAL_SIZE_UCBERKELEYAV45_10_17_16,1010,0,0,0,0.0,object
CTX_LH_INFERIORTEMPORAL_UCBERKELEYAV45_10_17_16,1883,0,0,0,0.0,object
CTX_LH_INFERIORTEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,992,0,0,0,0.0,object
CTX_LH_INSULA_UCBERKELEYAV45_10_17_16,1869,0,0,0,0.0,object
CTX_LH_INSULA_SIZE_UCBERKELEYAV45_10_17_16,869,0,0,0,0.0,object
CTX_LH_ISTHMUSCINGULATE_UCBERKELEYAV45_10_17_16,1903,0,0,0,0.0,object
CTX_LH_ISTHMUSCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,751,0,0,0,0.0,object
CTX_LH_LATERALOCCIPITAL_UCBERKELEYAV45_10_17_16,1855,0,0,0,0.0,object
CTX_LH_LATERALOCCIPITAL_SIZE_UCBERKELEYAV45_10_17_16,983,0,0,0,0.0,object
CTX_LH_LATERALORBITOFRONTAL_UCBERKELEYAV45_10_17_16,1894,0,0,0,0.0,object
CTX_LH_LATERALORBITOFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,909,0,0,0,0.0,object
CTX_LH_LINGUAL_UCBERKELEYAV45_10_17_16,1802,0,0,0,0.0,object
CTX_LH_LINGUAL_SIZE_UCBERKELEYAV45_10_17_16,929,0,0,0,0.0,object
CTX_LH_MEDIALORBITOFRONTAL_UCBERKELEYAV45_10_17_16,1895,0,0,0,0.0,object
CTX_LH_MEDIALORBITOFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,880,0,0,0,0.0,object
CTX_LH_MIDDLETEMPORAL_UCBERKELEYAV45_10_17_16,1872,0,0,0,0.0,object
CTX_LH_MIDDLETEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,992,0,0,0,0.0,object
CTX_LH_PARACENTRAL_UCBERKELEYAV45_10_17_16,1873,0,0,0,0.0,object
CTX_LH_PARACENTRAL_SIZE_UCBERKELEYAV45_10_17_16,842,0,0,0,0.0,object
CTX_LH_PARAHIPPOCAMPAL_UCBERKELEYAV45_10_17_16,1798,1,0,0,7.848677497841614e-05,object
CTX_LH_PARAHIPPOCAMPAL_SIZE_UCBERKELEYAV45_10_17_16,734,1,0,0,7.848677497841614e-05,object
CTX_LH_PARSOPERCULARIS_UCBERKELEYAV45_10_17_16,1886,0,0,0,0.0,object
CTX_LH_PARSOPERCULARIS_SIZE_UCBERKELEYAV45_10_17_16,897,0,0,0,0.0,object
CTX_LH_PARSORBITALIS_UCBERKELEYAV45_10_17_16,1901,0,0,0,0.0,object
CTX_LH_PARSORBITALIS_SIZE_UCBERKELEYAV45_10_17_16,659,0,0,0,0.0,object
CTX_LH_PARSTRIANGULARIS_UCBERKELEYAV45_10_17_16,1894,0,0,0,0.0,object
CTX_LH_PARSTRIANGULARIS_SIZE_UCBERKELEYAV45_10_17_16,818,0,0,0,0.0,object
CTX_LH_PERICALCARINE_UCBERKELEYAV45_10_17_16,1846,0,0,0,0.0,object
CTX_LH_PERICALCARINE_SIZE_UCBERKELEYAV45_10_17_16,727,0,0,0,0.0,object
CTX_LH_POSTCENTRAL_UCBERKELEYAV45_10_17_16,1833,0,0,0,0.0,object
CTX_LH_POSTCENTRAL_SIZE_UCBERKELEYAV45_10_17_16,984,0,0,0,0.0,object
CTX_LH_POSTERIORCINGULATE_UCBERKELEYAV45_10_17_16,1910,0,0,0,0.0,object
CTX_LH_POSTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,794,0,0,0,0.0,object
CTX_LH_PRECENTRAL_UCBERKELEYAV45_10_17_16,1823,0,0,0,0.0,object
CTX_LH_PRECENTRAL_SIZE_UCBERKELEYAV45_10_17_16,994,0,0,0,0.0,object
CTX_LH_PRECUNEUS_UCBERKELEYAV45_10_17_16,1919,0,0,0,0.0,object
CTX_LH_PRECUNEUS_SIZE_UCBERKELEYAV45_10_17_16,954,0,0,0,0.0,object
CTX_LH_ROSTRALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16,1928,0,0,0,0.0,object
CTX_LH_ROSTRALANTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,817,0,0,0,0.0,object
CTX_LH_ROSTRALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16,1900,0,0,0,0.0,object
CTX_LH_ROSTRALMIDDLEFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,1010,0,0,0,0.0,object
CTX_LH_SUPERIORFRONTAL_UCBERKELEYAV45_10_17_16,1868,0,0,0,0.0,object
CTX_LH_SUPERIORFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,1041,0,0,0,0.0,object
CTX_LH_SUPERIORPARIETAL_UCBERKELEYAV45_10_17_16,1900,0,0,0,0.0,object
CTX_LH_SUPERIORPARIETAL_SIZE_UCBERKELEYAV45_10_17_16,1013,0,0,0,0.0,object
CTX_LH_SUPERIORTEMPORAL_UCBERKELEYAV45_10_17_16,1851,0,0,0,0.0,object
CTX_LH_SUPERIORTEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,989,0,0,0,0.0,object
CTX_LH_SUPRAMARGINAL_UCBERKELEYAV45_10_17_16,1880,0,0,0,0.0,object
CTX_LH_SUPRAMARGINAL_SIZE_UCBERKELEYAV45_10_17_16,984,0,0,0,0.0,object
CTX_LH_TEMPORALPOLE_UCBERKELEYAV45_10_17_16,1781,0,0,0,0.0,object
CTX_LH_TEMPORALPOLE_SIZE_UCBERKELEYAV45_10_17_16,777,0,0,0,0.0,object
CTX_LH_TRANSVERSETEMPORAL_UCBERKELEYAV45_10_17_16,1861,0,0,0,0.0,object
CTX_LH_TRANSVERSETEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,599,0,0,0,0.0,object
CTX_LH_UNKNOWN_UCBERKELEYAV45_10_17_16,1755,0,0,0,0.0,object
CTX_LH_UNKNOWN_SIZE_UCBERKELEYAV45_10_17_16,526,0,0,0,0.0,object
CTX_RH_BANKSSTS_UCBERKELEYAV45_10_17_16,1923,0,0,0,0.0,object
CTX_RH_BANKSSTS_SIZE_UCBERKELEYAV45_10_17_16,742,0,0,0,0.0,object
CTX_RH_CAUDALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16,1922,0,0,0,0.0,object
CTX_RH_CAUDALANTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,791,0,0,0,0.0,object
CTX_RH_CAUDALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16,1901,0,0,0,0.0,object
CTX_RH_CAUDALMIDDLEFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,946,0,0,0,0.0,object
CTX_RH_CUNEUS_UCBERKELEYAV45_10_17_16,1810,0,0,0,0.0,object
CTX_RH_CUNEUS_SIZE_UCBERKELEYAV45_10_17_16,792,0,0,0,0.0,object
CTX_RH_ENTORHINAL_UCBERKELEYAV45_10_17_16,1747,0,0,0,0.0,object
CTX_RH_ENTORHINAL_SIZE_UCBERKELEYAV45_10_17_16,774,0,0,0,0.0,object
CTX_RH_FRONTALPOLE_UCBERKELEYAV45_10_17_16,1879,0,0,0,0.0,object
CTX_RH_FRONTALPOLE_SIZE_UCBERKELEYAV45_10_17_16,539,0,0,0,0.0,object
CTX_RH_FUSIFORM_UCBERKELEYAV45_10_17_16,1869,0,0,0,0.0,object
CTX_RH_FUSIFORM_SIZE_UCBERKELEYAV45_10_17_16,969,0,0,0,0.0,object
CTX_RH_INFERIORPARIETAL_UCBERKELEYAV45_10_17_16,1900,0,0,0,0.0,object
CTX_RH_INFERIORPARIETAL_SIZE_UCBERKELEYAV45_10_17_16,1006,0,0,0,0.0,object
CTX_RH_INFERIORTEMPORAL_UCBERKELEYAV45_10_17_16,1881,0,0,0,0.0,object
CTX_RH_INFERIORTEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,993,0,0,0,0.0,object
CTX_RH_INSULA_UCBERKELEYAV45_10_17_16,1865,0,0,0,0.0,object
CTX_RH_INSULA_SIZE_UCBERKELEYAV45_10_17_16,935,0,0,0,0.0,object
CTX_RH_ISTHMUSCINGULATE_UCBERKELEYAV45_10_17_16,1888,0,0,0,0.0,object
CTX_RH_ISTHMUSCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,735,0,0,0,0.0,object
CTX_RH_LATERALOCCIPITAL_UCBERKELEYAV45_10_17_16,1839,0,0,0,0.0,object
CTX_RH_LATERALOCCIPITAL_SIZE_UCBERKELEYAV45_10_17_16,981,0,0,0,0.0,object
CTX_RH_LATERALORBITOFRONTAL_UCBERKELEYAV45_10_17_16,1889,0,0,0,0.0,object
CTX_RH_LATERALORBITOFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,889,0,0,0,0.0,object
CTX_RH_LINGUAL_UCBERKELEYAV45_10_17_16,1811,0,0,0,0.0,object
CTX_RH_LINGUAL_SIZE_UCBERKELEYAV45_10_17_16,923,0,0,0,0.0,object
CTX_RH_MEDIALORBITOFRONTAL_UCBERKELEYAV45_10_17_16,1906,0,0,0,0.0,object
CTX_RH_MEDIALORBITOFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,836,0,0,0,0.0,object
CTX_RH_MIDDLETEMPORAL_UCBERKELEYAV45_10_17_16,1891,0,0,0,0.0,object
CTX_RH_MIDDLETEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,998,0,0,0,0.0,object
CTX_RH_PARACENTRAL_UCBERKELEYAV45_10_17_16,1886,0,0,0,0.0,object
CTX_RH_PARACENTRAL_SIZE_UCBERKELEYAV45_10_17_16,868,0,0,0,0.0,object
CTX_RH_PARAHIPPOCAMPAL_UCBERKELEYAV45_10_17_16,1789,0,0,0,0.0,object
CTX_RH_PARAHIPPOCAMPAL_SIZE_UCBERKELEYAV45_10_17_16,730,0,0,0,0.0,object
CTX_RH_PARSOPERCULARIS_UCBERKELEYAV45_10_17_16,1881,0,0,0,0.0,object
CTX_RH_PARSOPERCULARIS_SIZE_UCBERKELEYAV45_10_17_16,859,0,0,0,0.0,object
CTX_RH_PARSORBITALIS_UCBERKELEYAV45_10_17_16,1909,0,0,0,0.0,object
CTX_RH_PARSORBITALIS_SIZE_UCBERKELEYAV45_10_17_16,722,0,0,0,0.0,object
CTX_RH_PARSTRIANGULARIS_UCBERKELEYAV45_10_17_16,1867,0,0,0,0.0,object
CTX_RH_PARSTRIANGULARIS_SIZE_UCBERKELEYAV45_10_17_16,855,0,0,0,0.0,object
CTX_RH_PERICALCARINE_UCBERKELEYAV45_10_17_16,1854,0,0,0,0.0,object
CTX_RH_PERICALCARINE_SIZE_UCBERKELEYAV45_10_17_16,747,0,0,0,0.0,object
CTX_RH_POSTCENTRAL_UCBERKELEYAV45_10_17_16,1829,0,0,0,0.0,object
CTX_RH_POSTCENTRAL_SIZE_UCBERKELEYAV45_10_17_16,986,0,0,0,0.0,object
CTX_RH_POSTERIORCINGULATE_UCBERKELEYAV45_10_17_16,1931,0,0,0,0.0,object
CTX_RH_POSTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,794,0,0,0,0.0,object
CTX_RH_PRECENTRAL_UCBERKELEYAV45_10_17_16,1841,0,0,0,0.0,object
CTX_RH_PRECENTRAL_SIZE_UCBERKELEYAV45_10_17_16,1010,0,0,0,0.0,object
CTX_RH_PRECUNEUS_UCBERKELEYAV45_10_17_16,1922,0,0,0,0.0,object
CTX_RH_PRECUNEUS_SIZE_UCBERKELEYAV45_10_17_16,964,0,0,0,0.0,object
CTX_RH_ROSTRALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16,1918,1,0,0,7.848677497841614e-05,object
CTX_RH_ROSTRALANTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,773,1,0,0,7.848677497841614e-05,object
CTX_RH_ROSTRALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16,1913,0,0,0,0.0,object
CTX_RH_ROSTRALMIDDLEFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,1002,0,0,0,0.0,object
CTX_RH_SUPERIORFRONTAL_UCBERKELEYAV45_10_17_16,1887,0,0,0,0.0,object
CTX_RH_SUPERIORFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,1040,0,0,0,0.0,object
CTX_RH_SUPERIORPARIETAL_UCBERKELEYAV45_10_17_16,1876,0,0,0,0.0,object
CTX_RH_SUPERIORPARIETAL_SIZE_UCBERKELEYAV45_10_17_16,998,0,0,0,0.0,object
CTX_RH_SUPERIORTEMPORAL_UCBERKELEYAV45_10_17_16,1857,0,0,0,0.0,object
CTX_RH_SUPERIORTEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,993,0,0,0,0.0,object
CTX_RH_SUPRAMARGINAL_UCBERKELEYAV45_10_17_16,1889,0,0,0,0.0,object
CTX_RH_SUPRAMARGINAL_SIZE_UCBERKELEYAV45_10_17_16,963,0,0,0,0.0,object
CTX_RH_TEMPORALPOLE_UCBERKELEYAV45_10_17_16,1797,0,0,0,0.0,object
CTX_RH_TEMPORALPOLE_SIZE_UCBERKELEYAV45_10_17_16,747,0,0,0,0.0,object
CTX_RH_TRANSVERSETEMPORAL_UCBERKELEYAV45_10_17_16,1852,0,0,0,0.0,object
CTX_RH_TRANSVERSETEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,518,0,0,0,0.0,object
CTX_RH_UNKNOWN_UCBERKELEYAV45_10_17_16,1737,0,0,0,0.0,object
CTX_RH_UNKNOWN_SIZE_UCBERKELEYAV45_10_17_16,478,0,0,0,0.0,object
LEFT_ACCUMBENS_AREA_UCBERKELEYAV45_10_17_16,1905,0,0,0,0.0,object
LEFT_ACCUMBENS_AREA_SIZE_UCBERKELEYAV45_10_17_16,394,0,0,0,0.0,object
LEFT_AMYGDALA_UCBERKELEYAV45_10_17_16,1788,0,0,0,0.0,object
LEFT_AMYGDALA_SIZE_UCBERKELEYAV45_10_17_16,688,0,0,0,0.0,object
LEFT_CAUDATE_UCBERKELEYAV45_10_17_16,1832,0,0,0,0.0,object
LEFT_CAUDATE_SIZE_UCBERKELEYAV45_10_17_16,817,0,0,0,0.0,object
LEFT_CEREBELLUM_CORTEX_UCBERKELEYAV45_10_17_16,1286,0,0,0,0.0,object
LEFT_CEREBELLUM_CORTEX_SIZE_UCBERKELEYAV45_10_17_16,1093,0,0,0,0.0,object
LEFT_CEREBELLUM_WHITE_MATTER_UCBERKELEYAV45_10_17_16,1824,0,0,0,0.0,object
LEFT_CEREBELLUM_WHITE_MATTER_SIZE_UCBERKELEYAV45_10_17_16,1009,0,0,0,0.0,object
LEFT_CEREBRAL_WHITE_MATTER_UCBERKELEYAV45_10_17_16,1872,0,0,0,0.0,object
LEFT_CEREBRAL_WHITE_MATTER_SIZE_UCBERKELEYAV45_10_17_16,1091,0,0,0,0.0,object
LEFT_CHOROID_PLEXUS_UCBERKELEYAV45_10_17_16,1832,0,0,0,0.0,object
LEFT_CHOROID_PLEXUS_SIZE_UCBERKELEYAV45_10_17_16,731,0,0,0,0.0,object
LEFT_HIPPOCAMPUS_UCBERKELEYAV45_10_17_16,1790,0,0,0,0.0,object
LEFT_HIPPOCAMPUS_SIZE_UCBERKELEYAV45_10_17_16,866,0,0,0,0.0,object
LEFT_INF_LAT_VENT_UCBERKELEYAV45_10_17_16,1894,0,0,0,0.0,object
LEFT_INF_LAT_VENT_SIZE_UCBERKELEYAV45_10_17_16,860,0,0,0,0.0,object
LEFT_LATERAL_VENTRICLE_UCBERKELEYAV45_10_17_16,1873,0,0,0,0.0,object
LEFT_LATERAL_VENTRICLE_SIZE_UCBERKELEYAV45_10_17_16,1075,0,0,0,0.0,object
LEFT_PALLIDUM_UCBERKELEYAV45_10_17_16,1870,0,0,0,0.0,object
LEFT_PALLIDUM_SIZE_UCBERKELEYAV45_10_17_16,615,0,0,0,0.0,object
LEFT_PUTAMEN_UCBERKELEYAV45_10_17_16,1868,0,0,0,0.0,object
LEFT_PUTAMEN_SIZE_UCBERKELEYAV45_10_17_16,906,0,0,0,0.0,object
LEFT_THALAMUS_PROPER_UCBERKELEYAV45_10_17_16,1828,0,0,0,0.0,object
LEFT_THALAMUS_PROPER_SIZE_UCBERKELEYAV45_10_17_16,898,0,0,0,0.0,object
LEFT_VENTRALDC_UCBERKELEYAV45_10_17_16,1846,0,0,0,0.0,object
LEFT_VENTRALDC_SIZE_UCBERKELEYAV45_10_17_16,764,0,0,0,0.0,object
LEFT_VESSEL_UCBERKELEYAV45_10_17_16,1843,3,0,0,0.0002354603249352484,object
LEFT_VESSEL_SIZE_UCBERKELEYAV45_10_17_16,225,3,0,0,0.0002354603249352484,object
NON_WM_HYPOINTENSITIES_UCBERKELEYAV45_10_17_16,1881,0,0,0,0.0,object
NON_WM_HYPOINTENSITIES_SIZE_UCBERKELEYAV45_10_17_16,210,0,0,0,0.0,object
OPTIC_CHIASM_UCBERKELEYAV45_10_17_16,1668,0,0,0,0.0,object
OPTIC_CHIASM_SIZE_UCBERKELEYAV45_10_17_16,277,0,0,0,0.0,object
RIGHT_ACCUMBENS_AREA_UCBERKELEYAV45_10_17_16,1879,0,0,0,0.0,object
RIGHT_ACCUMBENS_AREA_SIZE_UCBERKELEYAV45_10_17_16,421,0,0,0,0.0,object
RIGHT_AMYGDALA_UCBERKELEYAV45_10_17_16,1757,0,0,0,0.0,object
RIGHT_AMYGDALA_SIZE_UCBERKELEYAV45_10_17_16,684,0,0,0,0.0,object
RIGHT_CAUDATE_UCBERKELEYAV45_10_17_16,1822,0,0,0,0.0,object
RIGHT_CAUDATE_SIZE_UCBERKELEYAV45_10_17_16,840,0,0,0,0.0,object
RIGHT_CEREBELLUM_CORTEX_UCBERKELEYAV45_10_17_16,1305,0,0,0,0.0,object
RIGHT_CEREBELLUM_CORTEX_SIZE_UCBERKELEYAV45_10_17_16,1126,0,0,0,0.0,object
RIGHT_CEREBELLUM_WHITE_MATTER_UCBERKELEYAV45_10_17_16,1815,0,0,0,0.0,object
RIGHT_CEREBELLUM_WHITE_MATTER_SIZE_UCBERKELEYAV45_10_17_16,1028,0,0,0,0.0,object
RIGHT_CEREBRAL_WHITE_MATTER_UCBERKELEYAV45_10_17_16,1888,0,0,0,0.0,object
RIGHT_CEREBRAL_WHITE_MATTER_SIZE_UCBERKELEYAV45_10_17_16,1091,0,0,0,0.0,object
RIGHT_CHOROID_PLEXUS_UCBERKELEYAV45_10_17_16,1832,0,0,0,0.0,object
RIGHT_CHOROID_PLEXUS_SIZE_UCBERKELEYAV45_10_17_16,847,0,0,0,0.0,object
RIGHT_HIPPOCAMPUS_UCBERKELEYAV45_10_17_16,1797,0,0,0,0.0,object
RIGHT_HIPPOCAMPUS_SIZE_UCBERKELEYAV45_10_17_16,901,0,0,0,0.0,object
RIGHT_INF_LAT_VENT_UCBERKELEYAV45_10_17_16,1857,0,0,0,0.0,object
RIGHT_INF_LAT_VENT_SIZE_UCBERKELEYAV45_10_17_16,819,0,0,0,0.0,object
RIGHT_LATERAL_VENTRICLE_UCBERKELEYAV45_10_17_16,1858,0,0,0,0.0,object
RIGHT_LATERAL_VENTRICLE_SIZE_UCBERKELEYAV45_10_17_16,1070,0,0,0,0.0,object
RIGHT_PALLIDUM_UCBERKELEYAV45_10_17_16,1842,0,0,0,0.0,object
RIGHT_PALLIDUM_SIZE_UCBERKELEYAV45_10_17_16,594,0,0,0,0.0,object
RIGHT_PUTAMEN_UCBERKELEYAV45_10_17_16,1873,0,0,0,0.0,object
RIGHT_PUTAMEN_SIZE_UCBERKELEYAV45_10_17_16,867,0,0,0,0.0,object
RIGHT_THALAMUS_PROPER_UCBERKELEYAV45_10_17_16,1793,0,0,0,0.0,object
RIGHT_THALAMUS_PROPER_SIZE_UCBERKELEYAV45_10_17_16,890,0,0,0,0.0,object
RIGHT_VENTRALDC_UCBERKELEYAV45_10_17_16,1826,0,0,0,0.0,object
RIGHT_VENTRALDC_SIZE_UCBERKELEYAV45_10_17_16,779,0,0,0,0.0,object
RIGHT_VESSEL_UCBERKELEYAV45_10_17_16,1856,4,0,0,0.00031394709991366455,object
RIGHT_VESSEL_SIZE_UCBERKELEYAV45_10_17_16,206,4,0,0,0.00031394709991366455,object
WM_HYPOINTENSITIES_UCBERKELEYAV45_10_17_16,1887,0,0,0,0.0,object
WM_HYPOINTENSITIES_SIZE_UCBERKELEYAV45_10_17_16,1028,0,0,0,0.0,object
update_stamp_UCBERKELEYAV45_10_17_16,15,0,0,0,0.0,object
EXAMDATE_UCBERKELEYAV1451_10_17_16,69,0,0,0,0.0,object
CEREBELLUMGREYMATTER_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CEREBELLUMGREYMATTER_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
BRAAK1_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
BRAAK1_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
BRAAK2_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
BRAAK2_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
BRAAK3_UCBERKELEYAV1451_10_17_16,88,0,0,0,0.0,object
BRAAK3_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
BRAAK4_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
BRAAK4_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
BRAAK5_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
BRAAK5_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
BRAAK6_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
BRAAK6_SIZE_UCBERKELEYAV1451_10_17_16,85,0,0,0,0.0,object
ERODED_SUBCORTICALWM_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
ERODED_SUBCORTICALWM_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
VENTRICLE_3RD_UCBERKELEYAV1451_10_17_16,90,0,0,0,0.0,object
VENTRICLE_3RD_SIZE_UCBERKELEYAV1451_10_17_16,88,0,0,0,0.0,object
VENTRICLE_4TH_UCBERKELEYAV1451_10_17_16,88,0,0,0,0.0,object
VENTRICLE_4TH_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
VENTRICLE_5TH_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
VENTRICLE_5TH_SIZE_UCBERKELEYAV1451_10_17_16,86,0,0,0,0.0,object
BRAINSTEM_UCBERKELEYAV1451_10_17_16,34,56,0,0,0.004395259398791303,object
BRAINSTEM_SIZE_UCBERKELEYAV1451_10_17_16,20,56,0,0,0.004395259398791303,object
CC_ANTERIOR_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CC_ANTERIOR_SIZE_UCBERKELEYAV1451_10_17_16,79,0,0,0,0.0,object
CC_CENTRAL_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CC_CENTRAL_SIZE_UCBERKELEYAV1451_10_17_16,71,0,0,0,0.0,object
CC_MID_ANTERIOR_UCBERKELEYAV1451_10_17_16,87,0,0,0,0.0,object
CC_MID_ANTERIOR_SIZE_UCBERKELEYAV1451_10_17_16,73,0,0,0,0.0,object
CC_MID_POSTERIOR_UCBERKELEYAV1451_10_17_16,89,0,0,0,0.0,object
CC_MID_POSTERIOR_SIZE_UCBERKELEYAV1451_10_17_16,73,0,0,0,0.0,object
