id,column_name,data_type,count_unique,count_null,count_missing_passive,count_missing_confirmed,count_blank,ppn_missing_baseline,ppn_missing_all,source,cat,exclude,baseline
713,ST75SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,674,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
714,ST76SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,803,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
715,ST77SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,777,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
716,ST78SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,811,1,0,0,0,0,0.43,UCSFFSX,MRI (Cross-sectional),0,0
717,ST79SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,817,1,0,0,0,0,0.43,UCSFFSX,MRI (Cross-sectional),0,0
718,ST7SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,633,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
719,ST80SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,658,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
720,ST81CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,0,819,0,0,0,1,1,UCSFFSX,MRI (Cross-sectional),0,0
721,ST81SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,0,819,0,0,0,1,1,UCSFFSX,MRI (Cross-sectional),0,0
722,ST81TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,0,819,0,0,0,1,1,UCSFFSX,MRI (Cross-sectional),0,0
723,ST81TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,0,819,0,0,0,1,1,UCSFFSX,MRI (Cross-sectional),0,0
724,ST82CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,652,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
725,ST82SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,512,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
726,ST82TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,406,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
727,ST82TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,295,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
728,ST83CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,640,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
729,ST83SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,274,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
730,ST83TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,660,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
731,ST83TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,441,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
732,ST84CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,478,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
733,ST84SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,204,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
734,ST84TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,565,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
735,ST84TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,363,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
736,ST85CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,754,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
737,ST85SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,617,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
738,ST85TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,528,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
739,ST85TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,272,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
740,ST86SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,817,1,0,0,0,0,0.43,UCSFFSX,MRI (Cross-sectional),0,0
741,ST87CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,0,819,0,0,0,1,1,UCSFFSX,MRI (Cross-sectional),0,0
742,ST88SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,702,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
743,ST89SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,677,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
744,ST8SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,85,336,0,0,0,0.41,0.64,UCSFFSX,MRI (Cross-sectional),0,0
745,ST90CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,773,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
746,ST90SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,722,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
747,ST90TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,501,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
748,ST90TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,238,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
749,ST91CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,776,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
750,ST91SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,660,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
751,ST91TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,547,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
752,ST91TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,283,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
753,ST92SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,0,819,0,0,0,1,1,UCSFFSX,MRI (Cross-sectional),0,0
754,ST93CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,581,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
755,ST93SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,393,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
756,ST93TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,538,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
757,ST93TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,336,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
758,ST94CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,762,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
759,ST94SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,704,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
760,ST94TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,442,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
761,ST94TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,257,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
762,ST95CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,705,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
763,ST95SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,563,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
764,ST95TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,513,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
765,ST95TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,279,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
766,ST96SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,812,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
767,ST97CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,732,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
768,ST97SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,642,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
769,ST97TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,400,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
770,ST97TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,262,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
771,ST98CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,689,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
772,ST98SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,522,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
773,ST98TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,531,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
774,ST98TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,315,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
775,ST99CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,764,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
776,ST99SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,634,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
777,ST99TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,514,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
778,ST99TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,255,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
779,ST9SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,float64,693,1,0,0,0,0,0.41,UCSFFSX,MRI (Cross-sectional),0,0
780,HIPPL01_BAIPETNMRC_09_12_16,float64,293,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
781,FRTSUPL01_BAIPETNMRC_09_12_16,float64,294,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
782,FRTMIDL01_BAIPETNMRC_09_12_16,float64,292,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
783,PARAHIPL01_BAIPETNMRC_09_12_16,float64,296,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
784,FUSFRML01_BAIPETNMRC_09_12_16,float64,296,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
785,OCCMIDL01_BAIPETNMRC_09_12_16,float64,294,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
786,ANGULL01_BAIPETNMRC_09_12_16,float64,387,417,0,13,0,0.53,0.94,BAIPETNMRC,PET (FDG),0,0
787,PARIINFL01_BAIPETNMRC_09_12_16,float64,387,417,0,13,0,0.53,0.94,BAIPETNMRC,PET (FDG),0,0
788,SUPMRGL01_BAIPETNMRC_09_12_16,float64,294,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
789,TMPMIDL01_BAIPETNMRC_09_12_16,float64,296,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
790,PRECUNL01_BAIPETNMRC_09_12_16,float64,386,417,0,13,0,0.53,0.94,BAIPETNMRC,PET (FDG),0,0
791,CINGPSTL01_BAIPETNMRC_09_12_16,float64,387,417,0,13,0,0.53,0.94,BAIPETNMRC,PET (FDG),0,0
792,PARAHIPR01_BAIPETNMRC_09_12_16,float64,293,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
793,FRTSUPR01_BAIPETNMRC_09_12_16,float64,295,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
794,OCCMIDR01_BAIPETNMRC_09_12_16,float64,294,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
795,FUSFRMR01_BAIPETNMRC_09_12_16,float64,296,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
796,FRTMIDR01_BAIPETNMRC_09_12_16,float64,294,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
797,ANGULR01_BAIPETNMRC_09_12_16,float64,388,417,0,13,0,0.53,0.94,BAIPETNMRC,PET (FDG),0,0
798,PARIINFR01_BAIPETNMRC_09_12_16,float64,296,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
799,TMPMIDR01_BAIPETNMRC_09_12_16,float64,295,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
800,SUPMRGR01_BAIPETNMRC_09_12_16,float64,295,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
801,PRCUNSR01_BAIPETNMRC_09_12_16,float64,389,417,0,13,0,0.53,0.94,BAIPETNMRC,PET (FDG),0,0
802,HIPPR01_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
803,LINGUALL01_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
804,LINGUALR01_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
805,CINGPSTR01_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
806,FRTINFL01_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
807,FRTINFR01_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
808,PARISUPL01_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
809,PARISUPR01_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
810,INSULAL01_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
811,INSULAR01_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
812,CINGANTL01_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
813,CINGANTR01_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
814,CINGMIDL01_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
815,CINGMIDR01_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
816,TMPSUPL01_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
817,TMPSUPR01_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
818,TMPINFL01_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
819,TMPINFR01_BAIPETNMRC_09_12_16,float64,390,417,0,13,0,0.53,0.94,BAIPETNMRC,PET (FDG),0,0
820,FRTSUPL02_BAIPETNMRC_09_12_16,float64,295,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
821,FRTMIDL02_BAIPETNMRC_09_12_16,float64,294,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
822,CINGPSTL02_BAIPETNMRC_09_12_16,float64,390,417,0,13,0,0.53,0.94,BAIPETNMRC,PET (FDG),0,0
823,CINGMIDL02_BAIPETNMRC_09_12_16,float64,295,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
824,FRTSMEDL02_BAIPETNMRC_09_12_16,float64,294,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
825,FUSFRML02_BAIPETNMRC_09_12_16,float64,295,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
826,TMPMIDL02_BAIPETNMRC_09_12_16,float64,295,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
827,OCCMIDL02_BAIPETNMRC_09_12_16,float64,296,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
828,TMPINFL02_BAIPETNMRC_09_12_16,float64,389,417,0,13,0,0.53,0.94,BAIPETNMRC,PET (FDG),0,0
829,PRECUNL02_BAIPETNMRC_09_12_16,float64,293,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
830,CINGANTL02_BAIPETNMRC_09_12_16,float64,295,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
831,FRTMIDOR02_BAIPETNMRC_09_12_16,float64,293,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
832,FRTMIDR02_BAIPETNMRC_09_12_16,float64,294,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
833,FRTSUPR02_BAIPETNMRC_09_12_16,float64,296,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
834,ANGULR02_BAIPETNMRC_09_12_16,float64,294,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
835,ANGULL02_BAIPETNMRC_09_12_16,float64,389,417,0,13,0,0.53,0.94,BAIPETNMRC,PET (FDG),0,0
836,PARIINFR02_BAIPETNMRC_09_12_16,float64,389,417,0,13,0,0.53,0.94,BAIPETNMRC,PET (FDG),0,0
837,TMPMIDR02_BAIPETNMRC_09_12_16,float64,294,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
838,INSULAR02_BAIPETNMRC_09_12_16,float64,296,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
839,TMPPOSR02_BAIPETNMRC_09_12_16,float64,295,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
840,CINGANTR02_BAIPETNMRC_09_12_16,float64,294,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
841,CINGMIDR02_BAIPETNMRC_09_12_16,float64,295,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
842,PRECUNR02_BAIPETNMRC_09_12_16,float64,389,417,0,13,0,0.53,0.94,BAIPETNMRC,PET (FDG),0,0
843,RECTUSR02_BAIPETNMRC_09_12_16,float64,294,417,0,107,0,0.64,0.96,BAIPETNMRC,PET (FDG),0,0
844,CINGPSTR02_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
845,PARIINFL02_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
846,INSULAL02_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
847,FRTINFL02_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
848,FRTINFR02_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
849,OCCMIDR02_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
850,FRTMIDOL02_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
851,FRTSMEDR02_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
852,FUSFMR02_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
853,RECTUSL02_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
854,TMPPOSL02_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
855,PARISUPL02_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
856,PARISUPR02_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
857,SUPMRGL02_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
858,SUPMRGR02_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
859,TMPINFR02_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
860,FRTMIDL03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
861,FRTMIDR03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
862,FRTSUPL03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
863,FRTSUPR03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
864,FRTSMEDL03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
865,FRTSMEDR03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
866,TMPSUPL03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
867,TMPSUPR03_BAIPETNMRC_09_12_16,float64,79,417,0,324,0,0.9,0.98,BAIPETNMRC,PET (FDG),0,0
868,TMPMIDL03_BAIPETNMRC_09_12_16,float64,47,417,0,356,0,0.94,0.99,BAIPETNMRC,PET (FDG),0,0
869,TMPMIDR03_BAIPETNMRC_09_12_16,float64,47,417,0,356,0,0.94,0.99,BAIPETNMRC,PET (FDG),0,0
870,TMPINFL03_BAIPETNMRC_09_12_16,float64,47,417,0,356,0,0.94,0.99,BAIPETNMRC,PET (FDG),0,0
871,TMPINFR03_BAIPETNMRC_09_12_16,float64,47,417,0,356,0,0.94,0.99,BAIPETNMRC,PET (FDG),0,0
872,FUSFRML03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
873,FUSFRMR03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
874,LINGUALL03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
875,LINGUALR03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
876,PARAHIPL03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
877,PARAHIPR03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
878,PARISUPL03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
879,PARISUPR03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
880,PARIINFL03_BAIPETNMRC_09_12_16,float64,47,417,0,356,0,0.94,0.99,BAIPETNMRC,PET (FDG),0,0
881,PARIINFR03_BAIPETNMRC_09_12_16,float64,47,417,0,356,0,0.94,0.99,BAIPETNMRC,PET (FDG),0,0
882,PRECUNL03_BAIPETNMRC_09_12_16,float64,79,417,0,324,0,0.9,0.98,BAIPETNMRC,PET (FDG),0,0
883,PRECUNR03_BAIPETNMRC_09_12_16,float64,47,417,0,356,0,0.94,0.99,BAIPETNMRC,PET (FDG),0,0
884,CINGANT03_BAIPETNMRC_09_12_16,float64,47,417,0,356,0,0.94,0.99,BAIPETNMRC,PET (FDG),0,0
885,CINGMID03_BAIPETNMRC_09_12_16,float64,47,417,0,356,0,0.94,0.99,BAIPETNMRC,PET (FDG),0,0
886,CINGPST03_BAIPETNMRC_09_12_16,float64,79,417,0,324,0,0.9,0.98,BAIPETNMRC,PET (FDG),0,0
887,ANGULR03_BAIPETNMRC_09_12_16,float64,79,417,0,324,0,0.9,0.98,BAIPETNMRC,PET (FDG),0,0
888,OCCMIDL03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
889,OCCMIDR03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
890,OCCSUPL03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
891,OCCSUPR03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
892,OCCINFL03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
893,OCCINFR03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
894,THALAML03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
895,THALAMR03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
896,FRTMEDL03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
897,FRTMEDR03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
898,SUPMRGL03_BAIPETNMRC_09_12_16,float64,79,417,0,324,0,0.9,0.98,BAIPETNMRC,PET (FDG),0,0
899,SUPMRGR03_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
900,FRTMIDL04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
901,FRTMIDR04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
902,FRTSUPL04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
903,FRTSUPR04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
904,FRTSMEDL04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
905,FRTSMEDR04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
906,TMPSUPL04_BAIPETNMRC_09_12_16,float64,1,417,0,402,0,1,1,BAIPETNMRC,PET (FDG),0,0
907,TMPSUPR04_BAIPETNMRC_09_12_16,float64,167,417,0,236,0,0.8,0.95,BAIPETNMRC,PET (FDG),0,0
908,TMPMIDL04_BAIPETNMRC_09_12_16,float64,167,417,0,236,0,0.8,0.95,BAIPETNMRC,PET (FDG),0,0
