column_name,data_type,count_unique,count_null,count_missing_passive,count_missing_confirmed,count_blank,ppn_missing,source,cat,keep,numeric,categorical
ST129CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,2342,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST129SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1015,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST129TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,995,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST129TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,510,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST12SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1177,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST130CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,2519,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST130SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1185,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST130TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1004,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST130TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,509,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST13CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1707,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST13SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,838,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST13TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1056,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST13TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,414,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST14CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1601,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST14SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,607,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST14TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1417,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST14TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,714,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST15CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,2649,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST15SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1429,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST15TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1001,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST15TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,367,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST16SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1828,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST17SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,4006,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST18SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,3951,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST19SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,2481,0,0,0,10217,0.80189938,UCSFFSL,MRI (Longitudinal),1,1,0
ST1SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,3446,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST20SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,2497,0,0,0,10217,0.80189938,UCSFFSL,MRI (Longitudinal),1,1,0
ST21SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1565,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST22CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1,0,0,0,12741,1,UCSFFSL,MRI (Longitudinal),1,1,0
ST22SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1,0,0,0,12741,1,UCSFFSL,MRI (Longitudinal),1,1,0
ST22TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1,0,0,0,12741,1,UCSFFSL,MRI (Longitudinal),1,1,0
ST22TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1,0,0,0,12741,1,UCSFFSL,MRI (Longitudinal),1,1,0
ST23CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1691,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST23SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,956,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST23TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,741,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST23TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,475,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST24CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1704,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST24SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,454,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST24TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1903,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST24TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,676,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST25CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,726,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST25SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,248,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST25TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1284,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST25TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,594,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST26CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,3057,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST26SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1642,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST26TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1117,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST26TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,410,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST27SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,2508,0,0,0,10217,0.80189938,UCSFFSL,MRI (Longitudinal),1,1,0
ST28CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1,0,0,0,12741,1,UCSFFSL,MRI (Longitudinal),1,1,0
ST29SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,2058,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST2SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,742,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST30SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,2060,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST31CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,3235,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST31SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,2016,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST31TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,967,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST31TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,384,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST32CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,3177,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST32SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1765,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST32TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1124,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST32TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,402,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST33SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1,0,0,0,12741,1,UCSFFSL,MRI (Longitudinal),1,1,0
ST34CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1636,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST34SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,772,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST34TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1159,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST34TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,557,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST35CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,3137,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST35SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,2120,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST35TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,861,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST35TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,367,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST36CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,2350,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST36SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1212,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST36TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,890,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST36TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,409,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST37SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,4088,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST38CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,2571,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST38SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1640,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST38TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,740,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST38TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,362,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST39CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,2405,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST39SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1236,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST39TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,968,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST39TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,523,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST3SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,368,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST40CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,3076,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST40SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1563,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST40TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1090,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST40TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,396,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST41SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1,0,0,0,12741,1,UCSFFSL,MRI (Longitudinal),1,1,0
ST42SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1133,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST43CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1781,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST43SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,888,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST43TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1022,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST43TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,414,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST44CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1458,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST44SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,488,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST44TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1546,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST44TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,602,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST45CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,2218,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST45SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1085,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST45TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,922,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST45TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,370,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST46CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1273,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST46SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,505,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST46TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1109,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST46TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,516,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST47CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1942,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST47SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,958,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST47TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,934,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST47TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,381,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST48CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1393,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST48SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,958,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST48TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,679,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST48TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,431,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST49CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,2783,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST49SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1736,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST49TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,816,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST49TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,391,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST4SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,406,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST50CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1719,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST50SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,770,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST50TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1008,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST50TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,474,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST51CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,3133,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST51SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1872,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST51TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1072,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST51TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,309,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST52CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,2822,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST52SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1670,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST52TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,971,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST52TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,368,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST53SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,2315,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST54CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1743,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST54SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,769,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST54TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1224,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST54TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,730,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST55CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,3287,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST55SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,2287,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST55TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,820,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST55TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,312,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST56CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,3420,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST56SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,2386,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST56TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,918,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST56TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,322,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST57CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,3218,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST57SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,2078,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST57TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,915,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST57TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,391,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST58CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,3050,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST58SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1629,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST58TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1059,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST58TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,360,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST59CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,2998,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST59SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1823,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST59TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,964,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST59TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,335,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST5SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,405,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST60CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1638,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST60SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,450,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST60TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1657,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST60TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,699,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST61SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,2170,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST62CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,942,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST62SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,421,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST62TA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1193,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST62TS_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,415,0,0,0,8400,0.65928891,UCSFFSL,MRI (Longitudinal),1,1,0
ST63SV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1,0,0,0,12741,1,UCSFFSL,MRI (Longitudinal),1,1,0
ST64CV_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1786,0,0,0,10217,0.80189938,UCSFFSL,MRI (Longitudinal),1,1,0
ST64SA_UCSFFSL_02_01_16_UCSFFSL51ALL_08_01_16,object,1447,0,0,0,10217,0.80189938,UCSFFSL,MRI (Longitudinal),1,1,0
